record_type,id,name,start_date,end_date,duration,status,project_id,is_critical,dependency_type,resource_type,role,skill_level,quantity,task_id,resource_id
ASSIGNMENT,,,,,,,,,,,,,,759,48
ASSIGNMENT,,,,,,,,,,,,,,759,153
ASSIGNMENT,,,,,,,,,,,,,,760,222
ASSIGNMENT,,,,,,,,,,,,,,761,181
ASSIGNMENT,,,,,,,,,,,,,,761,220
ASSIGNMENT,,,,,,,,,,,,,,762,182
ASSIGNMENT,,,,,,,,,,,,,,762,9
ASSIGNMENT,,,,,,,,,,,,,,763,106
ASSIGNMENT,,,,,,,,,,,,,,763,23
ASSIGNMENT,,,,,,,,,,,,,,764,225
ASSIGNMENT,,,,,,,,,,,,,,764,61
ASSIGNMENT,,,,,,,,,,,,,,765,116
ASSIGNMENT,,,,,,,,,,,,,,765,213
ASSIGNMENT,,,,,,,,,,,,,,766,56
ASSIGNMENT,,,,,,,,,,,,,,766,135
ASSIGNMENT,,,,,,,,,,,,,,767,45
ASSIGNMENT,,,,,,,,,,,,,,767,29
ASSIGNMENT,,,,,,,,,,,,,,768,201
ASSIGNMENT,,,,,,,,,,,,,,768,10
ASSIGNMENT,,,,,,,,,,,,,,769,234
ASSIGNMENT,,,,,,,,,,,,,,770,114
ASSIGNMENT,,,,,,,,,,,,,,771,7
ASSIGNMENT,,,,,,,,,,,,,,771,205
ASSIGNMENT,,,,,,,,,,,,,,771,124
ASSIGNMENT,,,,,,,,,,,,,,772,40
ASSIGNMENT,,,,,,,,,,,,,,772,49
ASSIGNMENT,,,,,,,,,,,,,,772,88
ASSIGNMENT,,,,,,,,,,,,,,773,188
ASSIGNMENT,,,,,,,,,,,,,,773,224
ASSIGNMENT,,,,,,,,,,,,,,774,80
ASSIGNMENT,,,,,,,,,,,,,,774,199
ASSIGNMENT,,,,,,,,,,,,,,774,84
ASSIGNMENT,,,,,,,,,,,,,,775,197
ASSIGNMENT,,,,,,,,,,,,,,776,211
ASSIGNMENT,,,,,,,,,,,,,,777,174
ASSIGNMENT,,,,,,,,,,,,,,777,34
ASSIGNMENT,,,,,,,,,,,,,,777,53
ASSIGNMENT,,,,,,,,,,,,,,778,10
ASSIGNMENT,,,,,,,,,,,,,,778,118
ASSIGNMENT,,,,,,,,,,,,,,778,100
ASSIGNMENT,,,,,,,,,,,,,,779,222
ASSIGNMENT,,,,,,,,,,,,,,779,134
ASSIGNMENT,,,,,,,,,,,,,,779,30
ASSIGNMENT,,,,,,,,,,,,,,780,80
ASSIGNMENT,,,,,,,,,,,,,,781,176
ASSIGNMENT,,,,,,,,,,,,,,782,224
ASSIGNMENT,,,,,,,,,,,,,,782,23
ASSIGNMENT,,,,,,,,,,,,,,782,86
ASSIGNMENT,,,,,,,,,,,,,,783,228
ASSIGNMENT,,,,,,,,,,,,,,783,12
ASSIGNMENT,,,,,,,,,,,,,,784,134
ASSIGNMENT,,,,,,,,,,,,,,785,191
ASSIGNMENT,,,,,,,,,,,,,,785,80
ASSIGNMENT,,,,,,,,,,,,,,785,6
ASSIGNMENT,,,,,,,,,,,,,,786,195
ASSIGNMENT,,,,,,,,,,,,,,786,80
ASSIGNMENT,,,,,,,,,,,,,,786,164
ASSIGNMENT,,,,,,,,,,,,,,787,83
ASSIGNMENT,,,,,,,,,,,,,,788,50
ASSIGNMENT,,,,,,,,,,,,,,789,71
ASSIGNMENT,,,,,,,,,,,,,,789,137
ASSIGNMENT,,,,,,,,,,,,,,790,198
ASSIGNMENT,,,,,,,,,,,,,,790,113
ASSIGNMENT,,,,,,,,,,,,,,791,31
ASSIGNMENT,,,,,,,,,,,,,,791,70
ASSIGNMENT,,,,,,,,,,,,,,791,39
ASSIGNMENT,,,,,,,,,,,,,,792,71
ASSIGNMENT,,,,,,,,,,,,,,793,4
ASSIGNMENT,,,,,,,,,,,,,,794,144
ASSIGNMENT,,,,,,,,,,,,,,794,132
ASSIGNMENT,,,,,,,,,,,,,,794,27
ASSIGNMENT,,,,,,,,,,,,,,795,139
ASSIGNMENT,,,,,,,,,,,,,,796,141
ASSIGNMENT,,,,,,,,,,,,,,796,82
ASSIGNMENT,,,,,,,,,,,,,,797,37
ASSIGNMENT,,,,,,,,,,,,,,797,242
ASSIGNMENT,,,,,,,,,,,,,,798,206
ASSIGNMENT,,,,,,,,,,,,,,798,73
ASSIGNMENT,,,,,,,,,,,,,,798,147
ASSIGNMENT,,,,,,,,,,,,,,799,44
ASSIGNMENT,,,,,,,,,,,,,,800,80
ASSIGNMENT,,,,,,,,,,,,,,801,229
ASSIGNMENT,,,,,,,,,,,,,,801,87
ASSIGNMENT,,,,,,,,,,,,,,801,139
ASSIGNMENT,,,,,,,,,,,,,,802,13
ASSIGNMENT,,,,,,,,,,,,,,802,34
ASSIGNMENT,,,,,,,,,,,,,,803,121
ASSIGNMENT,,,,,,,,,,,,,,804,13
ASSIGNMENT,,,,,,,,,,,,,,804,28
ASSIGNMENT,,,,,,,,,,,,,,804,99
ASSIGNMENT,,,,,,,,,,,,,,805,23
ASSIGNMENT,,,,,,,,,,,,,,806,101
ASSIGNMENT,,,,,,,,,,,,,,806,46
ASSIGNMENT,,,,,,,,,,,,,,807,153
ASSIGNMENT,,,,,,,,,,,,,,807,229
ASSIGNMENT,,,,,,,,,,,,,,807,152
ASSIGNMENT,,,,,,,,,,,,,,808,215
ASSIGNMENT,,,,,,,,,,,,,,808,177
ASSIGNMENT,,,,,,,,,,,,,,808,180
ASSIGNMENT,,,,,,,,,,,,,,809,158
ASSIGNMENT,,,,,,,,,,,,,,809,92
ASSIGNMENT,,,,,,,,,,,,,,810,86
ASSIGNMENT,,,,,,,,,,,,,,810,210
ASSIGNMENT,,,,,,,,,,,,,,811,183
ASSIGNMENT,,,,,,,,,,,,,,812,208
ASSIGNMENT,,,,,,,,,,,,,,812,137
ASSIGNMENT,,,,,,,,,,,,,,812,21
ASSIGNMENT,,,,,,,,,,,,,,813,146
ASSIGNMENT,,,,,,,,,,,,,,813,34
ASSIGNMENT,,,,,,,,,,,,,,814,209
ASSIGNMENT,,,,,,,,,,,,,,815,120
ASSIGNMENT,,,,,,,,,,,,,,815,25
ASSIGNMENT,,,,,,,,,,,,,,815,117
ASSIGNMENT,,,,,,,,,,,,,,816,176
ASSIGNMENT,,,,,,,,,,,,,,816,165
ASSIGNMENT,,,,,,,,,,,,,,817,197
ASSIGNMENT,,,,,,,,,,,,,,817,120
ASSIGNMENT,,,,,,,,,,,,,,817,121
ASSIGNMENT,,,,,,,,,,,,,,818,243
ASSIGNMENT,,,,,,,,,,,,,,819,37
ASSIGNMENT,,,,,,,,,,,,,,820,67
ASSIGNMENT,,,,,,,,,,,,,,820,234
ASSIGNMENT,,,,,,,,,,,,,,820,94
ASSIGNMENT,,,,,,,,,,,,,,821,47
ASSIGNMENT,,,,,,,,,,,,,,821,180
ASSIGNMENT,,,,,,,,,,,,,,822,85
ASSIGNMENT,,,,,,,,,,,,,,822,202
ASSIGNMENT,,,,,,,,,,,,,,822,221
ASSIGNMENT,,,,,,,,,,,,,,823,117
ASSIGNMENT,,,,,,,,,,,,,,823,125
ASSIGNMENT,,,,,,,,,,,,,,824,17
ASSIGNMENT,,,,,,,,,,,,,,825,29
ASSIGNMENT,,,,,,,,,,,,,,825,90
ASSIGNMENT,,,,,,,,,,,,,,826,119
ASSIGNMENT,,,,,,,,,,,,,,826,217
ASSIGNMENT,,,,,,,,,,,,,,827,73
ASSIGNMENT,,,,,,,,,,,,,,828,155
ASSIGNMENT,,,,,,,,,,,,,,828,148
ASSIGNMENT,,,,,,,,,,,,,,829,131
ASSIGNMENT,,,,,,,,,,,,,,830,104
ASSIGNMENT,,,,,,,,,,,,,,831,204
ASSIGNMENT,,,,,,,,,,,,,,831,28
ASSIGNMENT,,,,,,,,,,,,,,831,84
ASSIGNMENT,,,,,,,,,,,,,,832,167
ASSIGNMENT,,,,,,,,,,,,,,832,19
ASSIGNMENT,,,,,,,,,,,,,,832,203
ASSIGNMENT,,,,,,,,,,,,,,833,137
ASSIGNMENT,,,,,,,,,,,,,,833,119
ASSIGNMENT,,,,,,,,,,,,,,834,152
ASSIGNMENT,,,,,,,,,,,,,,834,106
ASSIGNMENT,,,,,,,,,,,,,,835,159
ASSIGNMENT,,,,,,,,,,,,,,836,141
ASSIGNMENT,,,,,,,,,,,,,,837,250
ASSIGNMENT,,,,,,,,,,,,,,838,99
ASSIGNMENT,,,,,,,,,,,,,,838,17
ASSIGNMENT,,,,,,,,,,,,,,839,54
ASSIGNMENT,,,,,,,,,,,,,,839,209
ASSIGNMENT,,,,,,,,,,,,,,840,152
ASSIGNMENT,,,,,,,,,,,,,,840,111
ASSIGNMENT,,,,,,,,,,,,,,840,201
